,title,price,link
227,"AXL VayuBook Laptop 14.1 Inch FHD IPS Display (4GB Ram,128GB SSD) 1920 * 1080 Resolution | HD Gemini Lake N4020 | Windows 11 Home | UHD Graphics 600 (Cloud Silver)  ","11,990",https://amazon.in//AXL-VayuBook-Display-Resolution-Graphics/dp/B0CK5RCXPG/ref=sr_1_207?crid=VHV2G5PX4CDL&dib=eyJ2IjoiMSJ9.nn3uB-OiiDp5ynF0eycG1Hbqt80RnOmr3Hvy2NRcxG6mpflsEHCxF-E3a60WwJ302aDaAG5GyfvVSgFv6aaMMC3dPOnoeQLHKuwCOiK4ADB790R08QYwW3yiz1sxNAJLDED4l5Z7cytdoPsekx0mpSh4K8f7CwOnxFTV0pOb5dSajiE-brkeg0eJxdtkQ2GAkjf6A7PQYE6YhJWdmKvTPEqADivjNqnz_kTFciiPV2A.Ib8fHPqW6kt4iKFBDOzA3HK8FWBlWhpPV4UTKQL3-NM&dib_tag=se&keywords=laptop&qid=1727447726&sprefix=%2Caps%2C1086&sr=8-207
228,"HP Victus Gaming Laptop, AMD Ryzen 7 8845HS AI Powered, 6GB RTX 4050 GPU,15.6-inch (39.6 cm),FHD, IPS, 144Hz,16GB DDR5, 512GB SSD,300 nits, Win 11, Backlit KB, DTS:X Ultra (MSO,Blue,2.29 kg),fb2114AX  ","91,990",https://amazon.in//HP-Victus-Powered-15-6-inch-Backlit/dp/B0D7PY3NHG/ref=sr_1_208?crid=VHV2G5PX4CDL&dib=eyJ2IjoiMSJ9.nn3uB-OiiDp5ynF0eycG1Hbqt80RnOmr3Hvy2NRcxG6mpflsEHCxF-E3a60WwJ302aDaAG5GyfvVSgFv6aaMMC3dPOnoeQLHKuwCOiK4ADB790R08QYwW3yiz1sxNAJLDED4l5Z7cytdoPsekx0mpSh4K8f7CwOnxFTV0pOb5dSajiE-brkeg0eJxdtkQ2GAkjf6A7PQYE6YhJWdmKvTPEqADivjNqnz_kTFciiPV2A.Ib8fHPqW6kt4iKFBDOzA3HK8FWBlWhpPV4UTKQL3-NM&dib_tag=se&keywords=laptop&qid=1727447726&sprefix=%2Caps%2C1086&sr=8-208
229,"MSI Katana 15, Intel 13th Gen. i7-13620H, 40CM FHD 144Hz Gaming Laptop (16GB/1TB NVMe SSD/Windows 11 Home/Nvidia GeForce RTX4050, 6GB GDDR6/Black/2.6Kg), B13VEK-297IN  ","89,990",https://amazon.in//MSI-i7-13620H-Windows-GeForce-B13VEK-297IN/dp/B0BTW4PB1N/ref=sr_1_210?crid=VHV2G5PX4CDL&dib=eyJ2IjoiMSJ9.nn3uB-OiiDp5ynF0eycG1Hbqt80RnOmr3Hvy2NRcxG6mpflsEHCxF-E3a60WwJ302aDaAG5GyfvVSgFv6aaMMC3dPOnoeQLHKuwCOiK4ADB790R08QYwW3yiz1sxNAJLDED4l5Z7cytdoPsekx0mpSh4K8f7CwOnxFTV0pOb5dSajiE-brkeg0eJxdtkQ2GAkjf6A7PQYE6YhJWdmKvTPEqADivjNqnz_kTFciiPV2A.Ib8fHPqW6kt4iKFBDOzA3HK8FWBlWhpPV4UTKQL3-NM&dib_tag=se&keywords=laptop&qid=1727447726&sprefix=%2Caps%2C1086&sr=8-210
230,"MSI Cyborg 15, Intel 12th Gen. i5-12450H, 40CM FHD 144Hz Gaming Laptop (8GBx2/512GB NVMe SSD/Windows 11 Home/Nvidia GeForce RTX 2050, GDDR6 4GB/Black/1.98Kg), A12UCX-264IN  ","54,990",https://amazon.in//MSI-Cyborg-15-i5-12450H-A12UCX-264IN/dp/B0C3HZ82LH/ref=sr_1_211?crid=VHV2G5PX4CDL&dib=eyJ2IjoiMSJ9.nn3uB-OiiDp5ynF0eycG1Hbqt80RnOmr3Hvy2NRcxG6mpflsEHCxF-E3a60WwJ302aDaAG5GyfvVSgFv6aaMMC3dPOnoeQLHKuwCOiK4ADB790R08QYwW3yiz1sxNAJLDED4l5Z7cytdoPsekx0mpSh4K8f7CwOnxFTV0pOb5dSajiE-brkeg0eJxdtkQ2GAkjf6A7PQYE6YhJWdmKvTPEqADivjNqnz_kTFciiPV2A.Ib8fHPqW6kt4iKFBDOzA3HK8FWBlWhpPV4UTKQL3-NM&dib_tag=se&keywords=laptop&qid=1727447726&sprefix=%2Caps%2C1086&sr=8-211
231,"Acer Aspire Lite 12th Gen Intel Core i3-1215U Premium Metal Laptop (Windows 11 Home/16 GB RAM/512GB SSD) AL15-52, 39.62cm (15.6"") Full HD Display, Metal Body, Steel Gray, 1.59 Kg  ","30,990",https://amazon.in//Acer-i3-1215U-Premium-Windows-AL15-52/dp/B0CM6GVR56/ref=sr_1_21?crid=VHV2G5PX4CDL&dib=eyJ2IjoiMSJ9.-lrFzZe3KQSgA7CL-D8Cxlpt2p55_PyoSXMPLIYC_eQMxB3YNXtHDcjxq0iD0V3jAuEjCTsguVQRgr0QUE3ApSOBVwjS228cF3x5hm34tPceErw2dVfMD6vHaOXOZ8QaG4yJgptUjF23i_HYmw-XfugoRdNX8XRc2ktMsanr5g0ZduA1-jBM7mukzgON-dIcNzeuWxkLFG2-B9nqJ60dFmE7OOozCO-nIG2maQdwUeQ.kQFWfnr39EhBZa66VbNcQNNJPaxyepDfzZCpXSactQ4&dib_tag=se&keywords=laptop&qid=1727447649&sprefix=%2Caps%2C1086&sr=8-21
232,"Lenovo IdeaPad 3 12th Gen Intel Core i3-1215U 15.6 Inch (39.65cm) FHD Thin & Light Laptop (8GB/512GB SSD/Windows 11/Office 2021/Backlit KB/1Yr ADP Free/3months Game Pass/Grey/1.63Kg), 82RK017PIN  ","35,600",https://amazon.in//Lenovo-IdeaPad-i3-1215U-39-65cm-82RK017PIN/dp/B0DF7N6F5R/ref=sr_1_212?crid=VHV2G5PX4CDL&dib=eyJ2IjoiMSJ9.nn3uB-OiiDp5ynF0eycG1Hbqt80RnOmr3Hvy2NRcxG6mpflsEHCxF-E3a60WwJ302aDaAG5GyfvVSgFv6aaMMC3dPOnoeQLHKuwCOiK4ADB790R08QYwW3yiz1sxNAJLDED4l5Z7cytdoPsekx0mpSh4K8f7CwOnxFTV0pOb5dSajiE-brkeg0eJxdtkQ2GAkjf6A7PQYE6YhJWdmKvTPEqADivjNqnz_kTFciiPV2A.Ib8fHPqW6kt4iKFBDOzA3HK8FWBlWhpPV4UTKQL3-NM&dib_tag=se&keywords=laptop&qid=1727447726&sprefix=%2Caps%2C1086&sr=8-212
233,"Lenovo IdeaPad Slim 3 AMD Ryzen 7 5700U(16GB DDR4 RAM /512GB M.2 NVMe SSD/Windows 11 + MS Office 21/Backlit KB /15.6"" FHD 300Nits Anti Glare/1Yr ADP Free/Arctic Grey/1.65Kg), 82KU024GIN  ","42,990",https://amazon.in//sspa/click?ie=UTF8&spc=MToyODU1NjAyMDg5NzYyNDQxOjE3Mjc0NDc3MjY6c3BfYnRmOjMwMDM0ODA4NTY5NTMzMjo6MDo6&url=%2FLenovo-IdeaPad-Windows-Backlit-82KU024GIN%2Fdp%2FB0DC7PD74L%2Fref%3Dsr_1_213_sspa%3Fcrid%3DVHV2G5PX4CDL%26dib%3DeyJ2IjoiMSJ9.nn3uB-OiiDp5ynF0eycG1Hbqt80RnOmr3Hvy2NRcxG6mpflsEHCxF-E3a60WwJ302aDaAG5GyfvVSgFv6aaMMC3dPOnoeQLHKuwCOiK4ADB790R08QYwW3yiz1sxNAJLDED4l5Z7cytdoPsekx0mpSh4K8f7CwOnxFTV0pOb5dSajiE-brkeg0eJxdtkQ2GAkjf6A7PQYE6YhJWdmKvTPEqADivjNqnz_kTFciiPV2A.Ib8fHPqW6kt4iKFBDOzA3HK8FWBlWhpPV4UTKQL3-NM%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1727447726%26sprefix%3D%252Caps%252C1086%26sr%3D8-213-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
234,"Chuwi HeroBook Plus 15.6"" FHD Laptop, Intel Celeron N4020 Dual Core Processor Upto 2.80GHz, 8GB RAM, 256GB SSD, Intel UHD Graphics, Windows 11,WiFi 6,Webcam,BT 5.2,HDMI Port,38Wh, 1.74kg (Iron Gray)  ","18,990",https://amazon.in//sspa/click?ie=UTF8&spc=MToyODU1NjAyMDg5NzYyNDQxOjE3Mjc0NDc3MjY6c3BfYnRmOjMwMDI4MTI3NTk1NTEzMjo6MDo6&url=%2FChuwi-HeroBook-Plus-Processor-Graphics%2Fdp%2FB0D9QQ7SS1%2Fref%3Dsr_1_214_sspa%3Fcrid%3DVHV2G5PX4CDL%26dib%3DeyJ2IjoiMSJ9.nn3uB-OiiDp5ynF0eycG1Hbqt80RnOmr3Hvy2NRcxG6mpflsEHCxF-E3a60WwJ302aDaAG5GyfvVSgFv6aaMMC3dPOnoeQLHKuwCOiK4ADB790R08QYwW3yiz1sxNAJLDED4l5Z7cytdoPsekx0mpSh4K8f7CwOnxFTV0pOb5dSajiE-brkeg0eJxdtkQ2GAkjf6A7PQYE6YhJWdmKvTPEqADivjNqnz_kTFciiPV2A.Ib8fHPqW6kt4iKFBDOzA3HK8FWBlWhpPV4UTKQL3-NM%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1727447726%26sprefix%3D%252Caps%252C1086%26sr%3D8-214-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
235,"Apple 2023 MacBook Pro (16-inch, M3 Pro chip with 12â€‘core CPU and 18â€‘core GPU, 36GB Unified Memory, 512GB) - Silver  ","2,65,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo0MDYxNTE5MjM2ODEyNDI5OjE3Mjc0NDc3MzM6c3BfYXRmX25leHQ6MzAwMDg1NDAzMjE5MjMyOjowOjo&url=%2FApple-MacBook-16-inch-12%25E2%2580%2591core-18%25E2%2580%2591core%2Fdp%2FB0CM5Q77TT%2Fref%3Dsr_1_209_sspa%3Fcrid%3DVHV2G5PX4CDL%26dib%3DeyJ2IjoiMSJ9.HNeGB1xcruz6oc3QhBE8SlKM4_Ilz0BxMfy69MB63FFG_LEbWkbrHLZi3wb0Qgh3QCpD2GfYv_kPoX4BpzVmomsy94-TvoMKoGY6w1zR7TmuP8JFRJQTmEgBO2LG5AW77SiyD01JXQSEfJS2IXWZkMXWq-o7JBB-8S2bInuwlUXfA_VssTK2d45pW1YeKu3LgLDJqsFb5D9NfT87EoP46uApHwHLJG2UNiBB8-Opj2M.xuMcn16dlMQJhUj4ao8ieCRIAlxjrEQ77uqQHpiYTJQ%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1727447733%26sprefix%3D%252Caps%252C1086%26sr%3D8-209-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
236,"Apple 2023 MacBook Pro (14-inch, M3 Pro chip with 12â€‘core CPU and 18â€‘core GPU, 18GB Unified Memory, 1TB) - Space Black  ","2,19,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo0MDYxNTE5MjM2ODEyNDI5OjE3Mjc0NDc3MzM6c3BfYXRmX25leHQ6MzAwMDg1NDAzMjE5ODMyOjowOjo&url=%2FApple-MacBook-14-inch-12%25E2%2580%2591core-18%25E2%2580%2591core%2Fdp%2FB0CM5R2QXS%2Fref%3Dsr_1_210_sspa%3Fcrid%3DVHV2G5PX4CDL%26dib%3DeyJ2IjoiMSJ9.HNeGB1xcruz6oc3QhBE8SlKM4_Ilz0BxMfy69MB63FFG_LEbWkbrHLZi3wb0Qgh3QCpD2GfYv_kPoX4BpzVmomsy94-TvoMKoGY6w1zR7TmuP8JFRJQTmEgBO2LG5AW77SiyD01JXQSEfJS2IXWZkMXWq-o7JBB-8S2bInuwlUXfA_VssTK2d45pW1YeKu3LgLDJqsFb5D9NfT87EoP46uApHwHLJG2UNiBB8-Opj2M.xuMcn16dlMQJhUj4ao8ieCRIAlxjrEQ77uqQHpiYTJQ%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1727447733%26sprefix%3D%252Caps%252C1086%26sr%3D8-210-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
237,"HP Chromebook (2024) MediaTek MT8183 - (4 GB/32 GB EMMC Storage/Chrome OS) 11MK G9 EE Chromebook (11.6 Inch, Black, 1.34 Kg)  ","12,949",https://amazon.in//HP-Chromebook-MediaTek-MT8183-Storage/dp/B0DBLRLL9B/ref=sr_1_211?crid=VHV2G5PX4CDL&dib=eyJ2IjoiMSJ9.HNeGB1xcruz6oc3QhBE8SlKM4_Ilz0BxMfy69MB63FFG_LEbWkbrHLZi3wb0Qgh3QCpD2GfYv_kPoX4BpzVmomsy94-TvoMKoGY6w1zR7TmuP8JFRJQTmEgBO2LG5AW77SiyD01JXQSEfJS2IXWZkMXWq-o7JBB-8S2bInuwlUXfA_VssTK2d45pW1YeKu3LgLDJqsFb5D9NfT87EoP46uApHwHLJG2UNiBB8-Opj2M.xuMcn16dlMQJhUj4ao8ieCRIAlxjrEQ77uqQHpiYTJQ&dib_tag=se&keywords=laptop&qid=1727447733&sprefix=%2Caps%2C1086&sr=8-211
238,"MSI Katana 17, Intel 13th Gen. i7-13620H, 44CM FHD 144Hz Gaming Laptop (16GB/512GB NVMe SSD/Windows 11 Home/Nvidia GeForce RTX3050, 6GB GDDR6/Black/2.6Kg), B13UDXK-255IN  ","74,990",https://amazon.in//MSI-i7-13620H-Windows-GeForce-B13UDXK-255IN/dp/B0BTW1RCWZ/ref=sr_1_212?crid=VHV2G5PX4CDL&dib=eyJ2IjoiMSJ9.HNeGB1xcruz6oc3QhBE8SlKM4_Ilz0BxMfy69MB63FFG_LEbWkbrHLZi3wb0Qgh3QCpD2GfYv_kPoX4BpzVmomsy94-TvoMKoGY6w1zR7TmuP8JFRJQTmEgBO2LG5AW77SiyD01JXQSEfJS2IXWZkMXWq-o7JBB-8S2bInuwlUXfA_VssTK2d45pW1YeKu3LgLDJqsFb5D9NfT87EoP46uApHwHLJG2UNiBB8-Opj2M.xuMcn16dlMQJhUj4ao8ieCRIAlxjrEQ77uqQHpiYTJQ&dib_tag=se&keywords=laptop&qid=1727447733&sprefix=%2Caps%2C1086&sr=8-212
239,Lenovo V14 G3 IAP Laptop 12th Generation IntelÂ® Coreâ„¢ i5-1235U Processor(Coreâ„¢ i5-1235U)/ 8GB DDR4 / 512 GB SSD PCIe / 14.0 FHD TN Display/Windows 11 / Silver (Grey) / 1 Year Onsite Warranty  ,"37,490",https://amazon.in//Lenovo-Generation-i5-1235U-Processor-Warranty/dp/B0BSXJ87SC/ref=sr_1_213?crid=VHV2G5PX4CDL&dib=eyJ2IjoiMSJ9.HNeGB1xcruz6oc3QhBE8SlKM4_Ilz0BxMfy69MB63FFG_LEbWkbrHLZi3wb0Qgh3QCpD2GfYv_kPoX4BpzVmomsy94-TvoMKoGY6w1zR7TmuP8JFRJQTmEgBO2LG5AW77SiyD01JXQSEfJS2IXWZkMXWq-o7JBB-8S2bInuwlUXfA_VssTK2d45pW1YeKu3LgLDJqsFb5D9NfT87EoP46uApHwHLJG2UNiBB8-Opj2M.xuMcn16dlMQJhUj4ao8ieCRIAlxjrEQ77uqQHpiYTJQ&dib_tag=se&keywords=laptop&qid=1727447733&sprefix=%2Caps%2C1086&sr=8-213
240,"Lenovo V14 Intel Core i3 12th Gen 14"" (35.56 cm) FHD (1920x1080) Antiglare 250 nits Thin and Light Laptop (8GB RAM/512GB SSD/DOS/Iron Grey/1.43 kg)  ","29,100",https://amazon.in//Lenovo-1920x1080-Antiglare-Laptop-82TSA01KIH/dp/B0C66685GZ/ref=sr_1_214?crid=VHV2G5PX4CDL&dib=eyJ2IjoiMSJ9.HNeGB1xcruz6oc3QhBE8SlKM4_Ilz0BxMfy69MB63FFG_LEbWkbrHLZi3wb0Qgh3QCpD2GfYv_kPoX4BpzVmomsy94-TvoMKoGY6w1zR7TmuP8JFRJQTmEgBO2LG5AW77SiyD01JXQSEfJS2IXWZkMXWq-o7JBB-8S2bInuwlUXfA_VssTK2d45pW1YeKu3LgLDJqsFb5D9NfT87EoP46uApHwHLJG2UNiBB8-Opj2M.xuMcn16dlMQJhUj4ao8ieCRIAlxjrEQ77uqQHpiYTJQ&dib_tag=se&keywords=laptop&qid=1727447733&sprefix=%2Caps%2C1086&sr=8-214
241,"Lenovo IdeaPad 3 12th Gen Intel Core i5-1235U 15.6"" (39.62cm) FHD Thin and Light Laptop (8GB/512GB SDD/Windows 11/Office 2021/Backlit/1Yr ADP Free/3months Game Pass/Arctic Grey/1.63Kg), 82RK00EDIN  ","46,690",https://amazon.in//Lenovo-i5-1235U-Anti-Glare-Warranty-82RK00EDIN/dp/B0B7R7FF23/ref=sr_1_215?crid=VHV2G5PX4CDL&dib=eyJ2IjoiMSJ9.HNeGB1xcruz6oc3QhBE8SlKM4_Ilz0BxMfy69MB63FFG_LEbWkbrHLZi3wb0Qgh3QCpD2GfYv_kPoX4BpzVmomsy94-TvoMKoGY6w1zR7TmuP8JFRJQTmEgBO2LG5AW77SiyD01JXQSEfJS2IXWZkMXWq-o7JBB-8S2bInuwlUXfA_VssTK2d45pW1YeKu3LgLDJqsFb5D9NfT87EoP46uApHwHLJG2UNiBB8-Opj2M.xuMcn16dlMQJhUj4ao8ieCRIAlxjrEQ77uqQHpiYTJQ&dib_tag=se&keywords=laptop&qid=1727447733&sprefix=%2Caps%2C1086&sr=8-215
242,"ASUS Vivobook 14 Thin and Light Laptop, IntelCore i3-1215U 12th Gen, 14"" (35.56 cm) FHD, (8 GB RAM/512GB SSD/Win11/Office 2021/Fingerprint/42WHr /Blue/1.40 kg), X1404ZA-NK321WS  ","30,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo2NTQ2NDY5MDg4MjAzOTM2OjE3Mjc0NDc2NDk6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDM0MjQ3Nzc4NzczMjo6MDo6&url=%2FASUS-Vivobook-IntelCore-Fingerprint-X1404ZA-NK321WS%2Fdp%2FB0CCP9PH92%2Fref%3Dsxin_15_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.59126330-c308-4c36-a5a0-21cac002681f%253Aamzn1.sym.59126330-c308-4c36-a5a0-21cac002681f%26crid%3DVHV2G5PX4CDL%26cv_ct_cx%3Dlaptop%26dib%3DeyJ2IjoiMSJ9.2ciMp10tWMnLOL1jNWMq1GsmX8NTRpxnOJoo5VZtHMCRKDZ85IVZIuiFqfLgPbDomU4JnHWF6CVrCFUVK3NZpQ.7uU1R3A5Y-97I1NUGf_XhRbL679F5OuGRlH3G5cUAPs%26dib_tag%3Dse%26keywords%3Dlaptop%26pd_rd_i%3DB0CCP9PH92%26pd_rd_r%3Db0f2fa91-dcae-48dc-92a2-d5bb61d4fa78%26pd_rd_w%3DebJMo%26pd_rd_wg%3D4IIxJ%26pf_rd_p%3D59126330-c308-4c36-a5a0-21cac002681f%26pf_rd_r%3DSD725E2GV5R98D3JTEVN%26qid%3D1727447649%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3D%252Caps%252C1086%26sr%3D1-17-2ec22325-1003-449d-8aaf-c0bcc24717ae-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1
243,"Lenovo ThinkPad E14 AMD Ryzen 5 7530U 14"" (35.56 cm) WUXGA IPS 300 Nits Thin and Light Laptop (16GB RAM/512GB SSD/Win 11/Office 2021/AMD Radeon Graphics/Backlit Keyboard/FPR/Black/1.41 kg), 21JRS00U00  ","47,989",https://amazon.in//Lenovo-ThinkPad-Graphics-Keyboard-21JRS00U00/dp/B0C7HYBQW1/ref=sr_1_216?crid=VHV2G5PX4CDL&dib=eyJ2IjoiMSJ9.HNeGB1xcruz6oc3QhBE8SlKM4_Ilz0BxMfy69MB63FFG_LEbWkbrHLZi3wb0Qgh3QCpD2GfYv_kPoX4BpzVmomsy94-TvoMKoGY6w1zR7TmuP8JFRJQTmEgBO2LG5AW77SiyD01JXQSEfJS2IXWZkMXWq-o7JBB-8S2bInuwlUXfA_VssTK2d45pW1YeKu3LgLDJqsFb5D9NfT87EoP46uApHwHLJG2UNiBB8-Opj2M.xuMcn16dlMQJhUj4ao8ieCRIAlxjrEQ77uqQHpiYTJQ&dib_tag=se&keywords=laptop&qid=1727447733&sprefix=%2Caps%2C1086&sr=8-216
244,"ASUS TUF Gaming F17, Intel Core i5-11400H 11th Gen, 17.3-inch (43.94 cm) FHD 165Hz, Gaming Laptop (16GB/512GB SSD/4GB NVIDIA GeForce RTX 2050/Win 11/ RGB Backlit KB/Black/2.60 kg), FX706HF-NY040W  ","50,990",https://amazon.in//ASUS-i5-11400H-17-3-inch-GeForce-FX706HF-NY040W/dp/B0D3LXXQFY/ref=sr_1_217?crid=VHV2G5PX4CDL&dib=eyJ2IjoiMSJ9.HNeGB1xcruz6oc3QhBE8SlKM4_Ilz0BxMfy69MB63FFG_LEbWkbrHLZi3wb0Qgh3QCpD2GfYv_kPoX4BpzVmomsy94-TvoMKoGY6w1zR7TmuP8JFRJQTmEgBO2LG5AW77SiyD01JXQSEfJS2IXWZkMXWq-o7JBB-8S2bInuwlUXfA_VssTK2d45pW1YeKu3LgLDJqsFb5D9NfT87EoP46uApHwHLJG2UNiBB8-Opj2M.xuMcn16dlMQJhUj4ao8ieCRIAlxjrEQ77uqQHpiYTJQ&dib_tag=se&keywords=laptop&qid=1727447733&sprefix=%2Caps%2C1086&sr=8-217
245,"ASUS Rog Zephyrus G16,16 (40.64Cm) 2.5K OLED Rog Nebula Display 240Hz,Ultra 7 155H,Gaming Laptop(16Gb Lpddrx/1Tb Ssd/Nvidia Geforce RTX 4060/Intel Win11/Office 2021 Grey/1.85 Kg),Gu605Mv-Co711Ws  ","1,79,990",https://amazon.in//ASUS-Zephyrus-40-64Cm-Display-Gu605Mv-Co711Ws/dp/B09T9CQ5DR/ref=sr_1_218?crid=VHV2G5PX4CDL&dib=eyJ2IjoiMSJ9.HNeGB1xcruz6oc3QhBE8SlKM4_Ilz0BxMfy69MB63FFG_LEbWkbrHLZi3wb0Qgh3QCpD2GfYv_kPoX4BpzVmomsy94-TvoMKoGY6w1zR7TmuP8JFRJQTmEgBO2LG5AW77SiyD01JXQSEfJS2IXWZkMXWq-o7JBB-8S2bInuwlUXfA_VssTK2d45pW1YeKu3LgLDJqsFb5D9NfT87EoP46uApHwHLJG2UNiBB8-Opj2M.xuMcn16dlMQJhUj4ao8ieCRIAlxjrEQ77uqQHpiYTJQ&dib_tag=se&keywords=laptop&qid=1727447733&sprefix=%2Caps%2C1086&sr=8-218
246,"Lenovo Thinkpad P14s 13th Gen Intel Core i7 14"" (35.56 cm) WUXGA IPS 300nits Thin and Light Workstation (16GB/512GB SSD/Windows 11 Pro/Backlit/Villi Black/3Y Premier Support/1.34Kg), 21HF001EIG  ","1,09,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo0MDYxNTE5MjM2ODEyNDI5OjE3Mjc0NDc3MzM6c3BfbXRmOjMwMDE2NjY3MzE0NDYzMjo6MDo6&url=%2FLenovo-Thinkpad-300nits-Workstation-21HF001EIG%2Fdp%2FB0CVQYYL12%2Fref%3Dsr_1_219_sspa%3Fcrid%3DVHV2G5PX4CDL%26dib%3DeyJ2IjoiMSJ9.HNeGB1xcruz6oc3QhBE8SlKM4_Ilz0BxMfy69MB63FFG_LEbWkbrHLZi3wb0Qgh3QCpD2GfYv_kPoX4BpzVmomsy94-TvoMKoGY6w1zR7TmuP8JFRJQTmEgBO2LG5AW77SiyD01JXQSEfJS2IXWZkMXWq-o7JBB-8S2bInuwlUXfA_VssTK2d45pW1YeKu3LgLDJqsFb5D9NfT87EoP46uApHwHLJG2UNiBB8-Opj2M.xuMcn16dlMQJhUj4ao8ieCRIAlxjrEQ77uqQHpiYTJQ%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1727447733%26sprefix%3D%252Caps%252C1086%26sr%3D8-219-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
247,"Acer Predator Helios Neo 16 Gaming Laptop 14th Gen Intel Core i7 Processor (Windows 11 Home/16 GB/1 TB SSD/NVIDIA GeForce RTX 4060) PHN16-72 with 40.64 cm (16"") WQXGA Display  ","1,39,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo0MDYxNTE5MjM2ODEyNDI5OjE3Mjc0NDc3MzM6c3BfbXRmOjMwMDE3MDIxNjE2NDQzMjo6MDo6&url=%2FAcer-Predator-Processor-Windows-PHN16-72%2Fdp%2FB0CXPXW4VY%2Fref%3Dsr_1_220_sspa%3Fcrid%3DVHV2G5PX4CDL%26dib%3DeyJ2IjoiMSJ9.HNeGB1xcruz6oc3QhBE8SlKM4_Ilz0BxMfy69MB63FFG_LEbWkbrHLZi3wb0Qgh3QCpD2GfYv_kPoX4BpzVmomsy94-TvoMKoGY6w1zR7TmuP8JFRJQTmEgBO2LG5AW77SiyD01JXQSEfJS2IXWZkMXWq-o7JBB-8S2bInuwlUXfA_VssTK2d45pW1YeKu3LgLDJqsFb5D9NfT87EoP46uApHwHLJG2UNiBB8-Opj2M.xuMcn16dlMQJhUj4ao8ieCRIAlxjrEQ77uqQHpiYTJQ%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1727447733%26sprefix%3D%252Caps%252C1086%26sr%3D8-220-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
248,"MSI Katana A15 AI, AMD Ryzen 7 8845HS, Built-in AI, 40CM FHD 144Hz Gaming Laptop(16GB/512GB NVMe SSD/Windows 11 Home/NVIDIA GeForce RTX 4060, GDDR6 8GB/Black/2.25Kg), B8VF-441IN  ","94,990",https://amazon.in//MSI-Katana-Windows-GeForce-B8VF-441IN/dp/B0CXDQGXBD/ref=sr_1_221?crid=VHV2G5PX4CDL&dib=eyJ2IjoiMSJ9.HNeGB1xcruz6oc3QhBE8SlKM4_Ilz0BxMfy69MB63FFG_LEbWkbrHLZi3wb0Qgh3QCpD2GfYv_kPoX4BpzVmomsy94-TvoMKoGY6w1zR7TmuP8JFRJQTmEgBO2LG5AW77SiyD01JXQSEfJS2IXWZkMXWq-o7JBB-8S2bInuwlUXfA_VssTK2d45pW1YeKu3LgLDJqsFb5D9NfT87EoP46uApHwHLJG2UNiBB8-Opj2M.xuMcn16dlMQJhUj4ao8ieCRIAlxjrEQ77uqQHpiYTJQ&dib_tag=se&keywords=laptop&qid=1727447733&sprefix=%2Caps%2C1086&sr=8-221
249,"ASUS TUF Gaming A15, 15.6"" FHD 16:9 144Hz 250nits, AMD Ryzen 5 7535HS Processor, Gaming Laptop (16GB RAM/512GB SSD/NVIDIA GeForce RTX 3050/Windows 11/Office 2021/Graphite Black/2.3 Kg),FA566NC-HN083WS  ","59,990",https://amazon.in//ASUS-TUF-Gaming-15-6-FA566NC-HN083WS/dp/B0DBLYRKVJ/ref=sr_1_222?crid=VHV2G5PX4CDL&dib=eyJ2IjoiMSJ9.HNeGB1xcruz6oc3QhBE8SlKM4_Ilz0BxMfy69MB63FFG_LEbWkbrHLZi3wb0Qgh3QCpD2GfYv_kPoX4BpzVmomsy94-TvoMKoGY6w1zR7TmuP8JFRJQTmEgBO2LG5AW77SiyD01JXQSEfJS2IXWZkMXWq-o7JBB-8S2bInuwlUXfA_VssTK2d45pW1YeKu3LgLDJqsFb5D9NfT87EoP46uApHwHLJG2UNiBB8-Opj2M.xuMcn16dlMQJhUj4ao8ieCRIAlxjrEQ77uqQHpiYTJQ&dib_tag=se&keywords=laptop&qid=1727447733&sprefix=%2Caps%2C1086&sr=8-222
